user_id,avg_frequency_order
6555,30.0
6557,9.0
6558,14.0
6559,30.0
6560,8.0
6562,12.5
6563,6.5
6564,11.0
6565,6.666666666666667
6566,1.0
6567,8.909090909090908
6568,11.75
6569,11.75
6570,10.0
6572,9.25
6573,11.571428571428571
6574,28.0
6575,8.375
6577,7.125
6578,0.0
6580,2.0
6581,8.0
6583,5.333333333333333
6584,3.5
6585,21.0
6586,17.5
6587,6.0
6588,24.0
6589,7.0
6591,28.0
6593,15.0
6596,15.0
6597,10.0
6599,16.0
6600,8.0
6601,23.5
6603,0.0
6605,6.0
6606,14.0
6607,30.0
6608,11.166666666666666
6609,30.0
6610,30.0
6611,24.8
6612,6.5
6613,15.25
6616,14.333333333333334
6617,0.0
6618,8.6
6619,0.0
6620,11.75
6621,8.0
6623,8.8
6624,6.9
6625,30.0
6626,6.75
6627,22.0
6628,16.666666666666668
6629,8.333333333333334
6630,14.0
6631,19.0
6632,22.0
6633,14.4
6634,2.7777777777777777
6635,8.0
6636,4.0
6637,14.0
6638,6.0
6639,14.5
6641,22.0
6643,5.0
6644,10.333333333333334
6645,16.5
6646,14.0
6647,10.0
6648,10.25
6649,21.5
6650,7.714285714285714
6652,30.0
6653,22.0
6655,5.222222222222222
6656,14.0
6658,2.0
6660,30.0
6661,20.5
6662,16.666666666666668
6664,5.3
6665,0.0
6666,14.0
6667,9.6
6668,13.5
6669,29.0
6670,0.0
6671,0.0
6672,5.888888888888889
6673,12.75
6674,2.0
6675,20.0
6676,30.0
6677,20.0
6680,30.0
6682,11.0
6683,13.0
6684,17.333333333333332
6685,30.0
6686,13.0
6687,7.0
6688,15.0
6689,18.5
6690,17.0
6692,7.0
6693,6.125
6694,25.5
6695,8.375
6696,8.875
6697,8.333333333333334
6699,16.0
6700,30.0
6701,21.2
6702,30.0
6703,19.0
6704,9.0
6705,10.666666666666666
6708,18.2
6709,15.0
6710,3.473684210526316
6711,8.0
6712,6.0
6713,8.0
6714,5.0
6715,15.0
6716,30.0
6717,30.0
6718,13.75
6719,20.0
6720,30.0
6721,7.833333333333333
6722,7.0
6724,9.5
6726,0.0
6727,6.0
6728,15.571428571428571
6730,5.0
6731,13.0
6732,6.0
6733,7.0
6734,8.88888888888889
6735,15.0
6736,4.5
6737,0.0
6738,6.636363636363637
6739,23.5
6740,0.0
6742,13.0
6744,0.0
6746,11.75
6747,4.6
6748,4.714285714285714
6749,30.0
6750,6.5
6751,30.0
6752,0.0
6754,4.0
6755,30.0
6756,5.833333333333333
6757,17.0
6759,10.0
6761,18.0
6762,12.666666666666666
6763,7.0
6764,15.5
6765,10.8
6766,0.0
6767,16.0
6768,6.666666666666667
6769,10.0
6770,10.0
6771,5.5
6772,4.0
6773,6.166666666666667
6774,5.111111111111111
6775,11.5
6777,9.0
6778,8.428571428571429
6779,7.75
6780,30.0
6781,15.0
6784,8.571428571428571
6785,18.0
6787,19.0
6788,15.0
6789,9.0
6790,30.0
6791,6.0
6793,27.5
6794,4.0
6795,5.0
6797,17.0
6800,16.5
6801,4.076923076923077
6803,8.75
6804,15.0
6805,30.0
6806,2.3333333333333335
6808,3.076923076923077
6810,4.666666666666667
6811,16.666666666666668
6812,6.0
6813,29.0
6815,12.8
6816,8.0
6817,2.0
6818,8.333333333333334
6819,15.8
6820,7.0
6821,5.833333333333333
6822,12.0
6823,2.0
6825,3.6666666666666665
6827,18.333333333333332
6828,5.0
6829,15.0
6831,8.333333333333334
6832,11.0
6833,5.5
6835,10.5
6837,7.0
6839,19.0
6840,10.0
6841,17.333333333333332
6844,0.0
6845,2.0
6846,27.0
6847,12.0
6848,30.0
6849,13.0
6850,30.0
6851,15.0
6852,9.0
6854,3.0
6855,13.0
6856,5.0
6857,20.0
6859,16.333333333333332
6860,10.5
6861,18.0
6862,1.0
6863,12.0
6865,15.0
6866,30.0
6867,12.666666666666666
6868,3.0
6869,5.333333333333333
6870,4.0
6871,15.2
6876,15.5
6878,30.0
6879,22.0
6880,19.333333333333332
6882,8.0
6883,5.0
6884,14.5
6885,0.0
6887,8.0
6888,30.0
6889,30.0
6890,0.0
6891,4.0
6893,0.0
6895,5.545454545454546
6896,28.0
6897,8.2
6899,9.5
6900,0.0
6901,6.333333333333333
6902,7.0
6903,14.5
6905,4.666666666666667
6906,19.5
6907,7.125
6908,0.0
6909,20.0
6910,9.0
6911,0.0
6912,29.0
6915,6.111111111111111
6916,9.0
6919,8.0
6921,5.888888888888889
6922,15.0
6923,12.0
6924,30.0
6925,3.0
6928,30.0
6929,12.8
6930,6.0
6931,13.333333333333334
6932,0.0
6933,4.666666666666667
6934,20.5
6935,15.666666666666666
6936,4.0
6937,4.666666666666667
6938,8.0
6940,7.0
6941,11.333333333333334
6942,3.0
6943,2.0
6944,30.0
6945,19.5
6947,11.5
6951,30.0
6952,6.0
6954,18.0
6955,30.0
6956,5.166666666666667
6957,8.5
6958,3.0
6961,13.666666666666666
6962,2.0
6963,14.2
6965,14.0
6966,11.5
6967,8.0
6968,10.8
6969,5.285714285714286
6971,30.0
6972,16.5
6973,0.0
6977,10.666666666666666
6978,3.5714285714285716
6979,20.666666666666668
6980,5.5
6981,13.5
6982,1.3333333333333333
6983,17.5
6984,1.5
6986,9.0
6987,3.0
6988,13.0
6989,30.0
6990,16.25
6991,20.333333333333332
6992,2.5
6993,5.3076923076923075
6995,30.0
6996,21.0
6998,10.25
6999,14.333333333333334
7000,14.0
7001,6.0
7002,5.5
7003,23.75
7004,8.5
7005,6.0
7006,17.0
7007,16.0
7008,10.333333333333334
7010,10.333333333333334
7012,5.8
7013,4.375
7015,3.2222222222222223
7017,12.0
7018,12.8
7019,11.4
7020,20.0
7021,7.0
7023,15.0
7025,3.9166666666666665
7026,28.0
7027,6.666666666666667
7029,0.0
7030,0.0
7031,30.0
7033,8.0
7034,2.0
7035,5.0
7036,10.5
7038,12.25
7039,8.444444444444445
7040,17.5
7042,10.333333333333334
7043,3.0
7044,5.5
7045,3.3333333333333335
7046,0.0
7048,12.333333333333334
7050,7.5
7051,30.0
7054,13.2
7055,20.0
7056,6.0
7058,6.0
7059,17.0
7061,0.0
7062,6.0
7063,1.0
7067,2.0
7068,12.4
7069,8.0
7070,9.0
7072,0.0
7074,16.5
7075,5.0
7076,5.5
7077,3.4
7078,8.0
7079,2.5
7080,6.5
7081,30.0
7084,10.571428571428571
7085,30.0
7086,21.0
7087,7.0
7088,13.25
7091,0.0
7092,16.0
7093,30.0
7095,8.8
7097,19.0
7098,8.75
7100,15.666666666666666
7101,30.0
7102,6.5
7103,10.0
7105,6.0
7107,15.0
7108,25.5
7109,30.0
7110,8.0
7111,2.0
7112,10.5
7113,12.333333333333334
7114,15.0
7115,15.0
7118,5.0
7119,10.6
7120,4.1
7121,30.0
7123,10.0
7124,23.5
7126,30.0
7127,8.0
7128,6.0
7129,13.0
7130,11.666666666666666
7131,8.666666666666666
7132,7.0
7133,20.0
7134,30.0
7135,17.5
7136,6.8
7137,21.333333333333332
7139,6.571428571428571
7140,2.0
7141,30.0
7142,30.0
7143,27.0
7144,8.5
7145,30.0
7146,30.0
7149,5.0
7150,7.0
7151,12.5
7152,7.666666666666667
7153,27.25
7155,17.0
7159,5.0
7160,13.333333333333334
7161,11.0
7165,5.0
7166,17.0
7167,30.0
7168,6.75
7169,25.0
7172,10.0
7174,0.0
7175,2.375
7177,22.0
7178,4.0
7179,2.0
7180,20.0
7182,18.0
7183,6.0
7184,30.0
7185,3.125
7187,16.5
7188,7.0
7190,15.8
7191,2.3636363636363638
7192,8.5
7193,15.0
7196,5.0
7199,30.0
7200,18.5
7202,10.0
7204,27.5
7205,1.875
7206,14.0
7207,7.25
7209,7.2
7210,10.0
7211,6.0
7212,27.0
7213,8.5
7214,0.0
7216,22.0
7217,23.0
7218,10.333333333333334
7219,19.0
7221,6.0
7224,11.5
7225,14.0
7226,5.75
7227,15.6
7228,14.8
7229,5.0
7230,22.6
7231,4.5
7232,2.6666666666666665
7233,7.6
7234,18.5
7235,7.0
7236,14.0
7237,21.0
7239,3.5
7240,3.0
7242,5.5
7243,11.0
7245,3.923076923076923
7246,15.333333333333334
7247,6.5
7248,10.5
7249,9.0
7250,17.0
7252,12.0
7253,30.0
7254,6.0
7256,4.0
7257,10.0
7258,6.0
7259,12.0
7261,13.2
7262,6.666666666666667
7264,13.0
7265,15.0
7267,4.111111111111111
7269,10.8
7270,17.0
7272,4.5
7274,29.5
7276,12.5
7278,2.4615384615384617
7279,3.588235294117647
7280,7.0
7281,10.0
7282,8.777777777777779
7284,15.0
7285,9.666666666666666
7286,3.0
7287,7.0
7288,27.0
7289,16.0
7290,24.666666666666668
7293,8.5
7294,9.833333333333334
7296,10.666666666666666
7297,16.6
7298,26.0
7300,19.333333333333332
7301,6.5
7302,17.0
7304,7.8
7305,6.0
7306,14.0
7307,17.833333333333332
7308,30.0
7309,4.0
7310,5.166666666666667
7312,8.0
7313,7.0
7314,6.555555555555555
7315,0.0
7316,15.8
7318,30.0
7319,15.0
7320,30.0
7321,9.2
7322,11.5
7324,4.666666666666667
7325,14.0
7326,8.142857142857142
7327,5.666666666666667
7329,15.666666666666666
7330,16.0
7331,3.75
7333,10.0
7334,30.0
7336,7.2
7337,6.333333333333333
7338,6.5
7340,9.0
7342,9.0
7343,0.0
7344,24.5
7345,22.0
7346,20.0
7347,16.666666666666668
7349,4.5
7350,5.0
7352,30.0
7353,6.0
7354,15.5
7355,3.5714285714285716
7356,0.0
7358,2.625
7359,11.8
7360,7.5
7363,30.0
7365,10.666666666666666
7366,17.75
7367,30.0
7369,30.0
7371,11.333333333333334
7372,26.0
7373,28.5
7374,4.0
7375,30.0
7376,7.0
7377,30.0
7378,18.25
7381,0.0
7384,17.5
7385,1.8
7386,5.714285714285714
7387,13.0
7388,5.2
7389,7.142857142857143
7390,30.0
7391,30.0
7392,10.125
7393,1.0
7394,15.0
7396,30.0
7397,5.0
7398,21.0
7399,30.0
7400,3.0
7402,4.769230769230769
7403,16.0
7404,20.5
7405,4.0
7407,5.25
7409,20.0
7410,9.0
7412,9.857142857142858
7413,16.0
7414,18.5
7415,21.0
7416,10.8
7417,14.0
7418,12.333333333333334
7419,13.0
7420,6.875
7421,12.0
7423,14.5
7424,8.0
7426,18.5
7427,14.0
7429,11.444444444444445
7430,11.333333333333334
7431,8.75
7432,18.0
7435,17.75
7436,11.857142857142858
7437,22.0
7438,30.0
7440,2.066666666666667
7441,5.666666666666667
7442,12.166666666666666
7443,19.333333333333332
7444,11.0
7446,17.5
7448,7.75
7449,14.75
7453,7.8
7454,0.0
7455,15.0
7456,12.666666666666666
7458,30.0
7459,18.5
7460,15.0
7462,7.0
7463,12.5
7464,30.0
7465,11.0
7466,6.0
7467,29.0
7469,14.0
7470,12.375
7471,30.0
7472,1.0
7474,22.666666666666668
7475,12.333333333333334
7477,19.0
7478,4.5
7479,9.0
7480,6.333333333333333
7481,0.0
7482,30.0
7483,12.0
7484,9.0
7485,30.0
7487,0.0
7488,3.5
7490,16.0
7491,2.5
7492,7.0
7493,27.0
7495,30.0
7497,7.75
7498,15.0
7499,17.0
7500,16.5
7501,5.0
7502,30.0
7503,8.142857142857142
7504,11.333333333333334
7505,15.333333333333334
7506,20.0
7507,13.0
7509,5.0
7512,30.0
7513,5.0
7514,18.0
7515,15.0
7516,16.5
7518,15.0
7520,7.0
7521,16.0
7522,18.0
7523,22.5
7526,10.833333333333334
7529,13.0
7530,22.0
7531,10.0
7532,6.0
7534,17.333333333333332
7535,4.0
7538,21.0
7539,30.0
7540,0.0
7543,2.5
7544,14.0
7547,20.666666666666668
7548,24.5
7549,9.0
7550,3.0
7551,7.0
7552,19.75
7554,9.8
7556,8.0
7557,6.5
7558,30.0
7559,30.0
7561,17.5
7562,4.923076923076923
7563,6.6
7564,0.0
7565,3.6153846153846154
7567,11.833333333333334
7568,9.0
7569,16.0
7571,24.0
7572,8.909090909090908
7574,7.5
7576,6.0
7578,14.0
7579,16.333333333333332
7580,0.8
7581,14.666666666666666
7582,10.0
7583,2.0
7584,3.142857142857143
7586,15.0
7587,11.166666666666666
7589,8.666666666666666
7590,12.0
7591,19.5
7592,0.0
7595,30.0
7596,13.5
7597,6.2
7598,28.0
7600,7.4
7601,10.2
7602,14.0
7603,9.0
7605,10.166666666666666
7606,14.0
7608,2.0
7610,12.0
7611,18.0
7612,8.833333333333334
7614,8.0
7615,30.0
7617,22.5
7618,9.7
7619,15.0
7620,12.5
7621,0.0
7622,13.0
7623,16.4
7625,14.75
7627,10.0
7629,5.0
7630,12.666666666666666
7631,28.0
7632,11.333333333333334
7633,27.0
7634,8.0
7635,24.333333333333332
7636,13.2
7637,6.5
7638,16.0
7639,20.0
7641,7.2
7642,12.0
7643,29.0
7644,15.0
7645,11.0
7647,4.6
7648,14.0
7649,7.0
7650,30.0
7651,18.4
7652,8.0
7653,29.0
7654,30.0
7655,7.6
7656,9.0
7657,0.0
7658,1.3076923076923077
7659,26.0
7660,7.6
7661,27.0
7662,8.0
7663,18.5
7664,7.5
7665,5.0
7666,4.333333333333333
7669,7.5
7672,30.0
7674,7.0
7676,10.2
7677,8.0
7678,7.0
7679,21.25
7682,11.0
7683,2.0
7684,24.0
7685,12.0
7688,9.0
7689,25.0
7692,17.5
7693,10.428571428571429
7694,20.0
7695,12.0
7696,8.75
7697,8.6
7698,17.0
7700,15.0
7701,12.0
7702,20.0
7703,7.0
7706,16.0
7707,14.5
7708,5.0
7709,11.6
7710,2.0
7711,5.0
7712,0.0
7713,5.6
7714,22.25
7715,15.0
7716,6.0
7717,15.0
7718,12.25
7719,12.0
7720,9.333333333333334
7722,20.5
7723,11.0
7724,4.5
7725,14.0
7730,6.333333333333333
7732,18.5
7735,2.0
7736,30.0
7738,12.0
7739,5.875
7740,30.0
7741,7.333333333333333
7742,5.0
7743,7.0
7744,2.8461538461538463
7745,7.666666666666667
7746,14.5
7748,19.0
7750,15.0
7751,14.0
7752,16.0
7753,21.666666666666668
7754,24.0
7755,13.5
7756,8.0
7757,2.8
7759,6.0
7760,30.0
7761,13.0
7762,7.8
7764,10.0
7765,3.5
7766,0.0
7767,8.0
7769,13.0
7771,10.333333333333334
7772,17.0
7774,3.75
7775,9.11111111111111
7776,6.666666666666667
7777,19.0
7781,14.333333333333334
7782,12.0
7783,2.0
7785,12.0
7787,20.0
7788,30.0
7789,12.0
7791,21.0
7792,7.0
7793,1.5
7794,3.6666666666666665
7795,6.0
7799,19.2
7802,30.0
7803,30.0
7805,10.0
7806,14.5
7807,29.0
7808,6.0
7809,4.5
7810,9.4
7813,1.0
7814,17.0
7816,18.5
7818,4.0
7819,30.0
7820,1.5
7821,14.666666666666666
7822,12.0
7823,4.25
7825,5.0
7827,7.75
7828,0.0
7829,8.333333333333334
7830,30.0
7831,7.333333333333333
7832,3.8
7833,9.0
7834,8.0
7835,3.0
7836,11.0
7837,4.5
7839,7.5
7841,25.75
7842,16.5
7843,19.0
7844,30.0
7845,12.5
7846,6.714285714285714
7847,12.5
7848,8.0
7849,4.666666666666667
7851,9.5
7852,14.0
7853,5.583333333333333
7854,7.0
7855,4.666666666666667
7856,5.0
7857,30.0
7859,30.0
7861,0.0
7862,11.5
7863,0.5
7864,25.0
7866,13.0
7867,0.0
7869,0.0
7870,6.0
7871,5.666666666666667
7872,9.0
7873,23.666666666666668
7874,2.6666666666666665
7875,15.5
7876,6.0
7877,10.0
7878,10.0
7879,12.0
7881,17.333333333333332
7882,15.2
7883,30.0
7884,7.0
7885,16.333333333333332
7888,30.0
7890,21.333333333333332
7891,26.0
7892,6.857142857142857
7894,0.0
7895,11.5
7896,13.5
7897,12.0
7900,15.0
7903,11.428571428571429
7904,30.0
7905,2.3333333333333335
7906,15.5
7907,13.0
7908,6.666666666666667
7909,30.0
7910,7.5
7911,3.8
7912,10.0
7913,8.5
7914,15.0
7917,15.0
7921,9.0
7923,10.75
7924,5.4
7926,16.25
7927,4.0
7931,25.5
7933,30.0
7934,4.0
7935,15.0
7936,26.0
7937,7.0
7938,18.0
7939,27.0
7941,18.0
7942,11.0
7943,7.0
7944,22.0
7945,13.0
7946,16.5
7947,5.0
7948,9.5
7949,20.0
7952,6.5
7954,12.333333333333334
7955,13.0
7958,9.5
7959,20.0
7960,0.0
7961,5.5
7962,7.333333333333333
7963,0.5
7965,23.0
7966,30.0
7967,10.5
7968,30.0
7969,7.0
7970,20.5
7971,10.25
7973,6.0
7974,13.857142857142858
7975,14.5
7977,19.5
7978,4.0
7980,13.0
7981,15.2
7982,7.0
7984,30.0
7985,26.0
7986,14.75
7989,0.0
7990,18.75
7991,30.0
7992,17.0
7994,8.0
7995,3.0
7996,21.0
7997,18.2
7998,0.0
7999,9.666666666666666
8000,12.666666666666666
8001,14.75
8004,13.0
8006,30.0
8007,5.0
8009,19.0
8010,6.0
8011,30.0
8012,7.5
8013,6.0
8014,5.888888888888889
8015,22.333333333333332
8016,11.0
8017,0.0
8019,7.75
8020,13.5
8022,2.6666666666666665
8023,21.75
8025,0.0
8027,2.0
8028,9.5
8029,5.0
8030,6.5
8031,12.25
8032,30.0
8033,11.6
8034,15.0
8035,10.333333333333334
8037,15.0
8038,18.0
8040,10.0
8043,30.0
8044,7.5
8045,17.333333333333332
8046,3.3636363636363638
8047,15.0
8049,18.5
8050,30.0
8051,13.0
8052,3.0
8053,0.0
8054,8.7
8055,7.0
8058,5.461538461538462
8059,7.909090909090909
8060,21.0
8061,8.0
8062,12.4
8063,30.0
8065,11.0
8066,17.0
8068,6.0
8069,20.0
8070,11.666666666666666
8071,30.0
8072,3.9
8073,9.333333333333334
8074,16.0
8075,6.5
8076,29.0
8077,27.0
8079,10.4
8080,7.5
8081,0.0
8082,14.2
8083,0.0
8084,19.0
8085,1.1333333333333333
8086,3.933333333333333
8087,28.0
8088,8.5
8089,2.0
8090,20.0
8091,3.642857142857143
8092,10.2
8093,4.0
8094,6.666666666666667
8096,19.0
8098,30.0
8100,3.909090909090909
8102,0.0
8104,9.0
8105,9.4
8106,13.2
8107,8.0
8108,11.0
8109,21.5
8110,6.0
8111,6.0
8112,5.25
8113,5.0
8115,0.0
8116,8.166666666666666
8117,0.0
8118,7.0
8119,30.0
8120,7.0
8121,7.0
8122,17.0
8123,14.666666666666666
8124,9.0
8125,21.0
8126,5.0
8127,4.0
8128,21.5
8129,5.75
8130,10.0
8131,3.0
8132,17.333333333333332
8133,17.2
8135,5.0
8136,0.0
8137,4.0
8139,4.0
8140,15.0
8141,6.923076923076923
8142,7.333333333333333
8143,11.333333333333334
8144,7.625
8145,20.0
8146,14.0
8147,22.5
8148,7.5
8149,6.666666666666667
8150,13.0
8153,6.0
8154,5.5
8155,0.0
8156,8.4
8157,15.0
8158,4.0
8159,9.5
8161,2.9375
8162,11.0
8163,0.0
8165,30.0
8166,6.0
8167,7.0
8170,9.666666666666666
8172,6.75
8173,7.0
8174,6.0
8177,7.0
8178,15.0
8179,16.0
8180,6.25
8181,9.166666666666666
8182,5.0
8183,2.0
8185,5.0
8186,7.0
8187,5.25
8189,22.0
8190,11.0
8191,20.0
8192,17.0
8193,0.0
8194,30.0
8195,10.0
8196,9.0
8197,13.5
8198,5.333333333333333
8199,10.8
8200,9.5
8201,6.0
8202,24.0
8204,30.0
8205,19.0
8206,1.5
8207,10.285714285714286
8208,22.5
8209,7.0
8210,6.0
8211,5.888888888888889
8212,6.0
8215,4.833333333333333
8216,4.333333333333333
8217,7.5
8218,13.333333333333334
8219,11.5
8220,3.9166666666666665
8221,13.6
8222,15.0
8224,11.0
8225,6.0
8228,9.6
8229,12.0
8230,18.5
8232,7.0
8234,13.0
8236,4.5
8237,5.538461538461538
8239,14.0
8240,7.888888888888889
8241,7.4
8243,13.333333333333334
8244,0.0
8245,6.875
8246,9.666666666666666
8247,11.5
8248,13.8
8249,1.0
8250,11.666666666666666
8255,4.75
8256,21.0
8257,3.25
8259,29.0
8260,20.0
8261,18.5
8262,30.0
8263,12.0
8264,0.0
8265,5.555555555555555
8266,22.0
8267,6.25
8268,5.5
8269,21.5
8270,7.8
8272,30.0
8273,9.6
8274,11.25
8275,10.0
8278,14.5
8280,11.75
8281,4.333333333333333
8282,5.0
8283,15.333333333333334
8284,15.0
8285,0.0
8286,2.5
8288,30.0
8289,7.0
8290,8.0
8291,30.0
8292,13.333333333333334
8293,30.0
8294,11.0
8296,17.666666666666668
8297,0.0
8298,15.5
8300,4.5
8303,10.428571428571429
8304,9.333333333333334
8305,15.0
8308,5.0
8309,16.0
8310,14.5
8311,17.75
8312,7.5
8313,28.0
8316,26.5
8320,16.5
8321,25.0
8323,6.333333333333333
8325,17.5
8327,8.5
8328,5.5
8331,30.0
8333,0.0
8334,10.25
8337,12.25
8338,11.8
8339,2.0
8340,3.0
8341,20.666666666666668
8344,7.0
8346,26.0
8349,4.714285714285714
8351,2.0
8354,10.0
8355,10.25
8356,4.444444444444445
8357,1.375
8358,15.0
8359,2.0
8360,16.0
8361,30.0
8362,5.833333333333333
8363,30.0
8364,11.2
8365,2.3
8366,6.0
8368,0.0
8369,30.0
8370,9.666666666666666
8371,6.0
8372,30.0
8373,14.0
8378,30.0
8379,21.5
8380,11.0
8381,30.0
8382,0.0
8383,16.5
8384,17.0
8385,7.0
8388,4.571428571428571
8389,17.5
8390,0.0
8392,6.75
8393,13.0
8394,5.0
8395,0.0
8396,12.333333333333334
8397,17.0
8398,16.5
8399,0.0
8400,12.5
8401,10.0
8402,0.0
8403,8.0
8405,2.0
8406,5.333333333333333
8407,7.0
8408,30.0
8410,6.0
8411,23.25
8412,9.0
8414,11.0
8415,12.5
8416,24.0
8417,4.3125
8418,16.8
8419,2.7
8420,2.6923076923076925
8422,6.0
8423,12.0
8424,23.0
8425,5.833333333333333
8427,28.0
8428,7.0
8430,9.0
8431,5.75
8432,9.0
8433,6.5
8434,17.0
8435,6.5
8436,9.6
8438,18.0
8440,13.666666666666666
8441,10.333333333333334
8442,10.5
8445,9.0
8446,9.0
8447,0.0
8448,7.75
8449,10.333333333333334
8450,7.25
8451,3.6666666666666665
8453,6.0
8454,5.285714285714286
8455,9.4
8457,18.0
8458,30.0
8459,16.666666666666668
8462,14.0
8463,7.0
8464,6.0
8465,9.25
8467,6.5
8468,0.0
8470,7.0
8471,0.0
8472,18.0
8473,0.0
8474,30.0
8475,11.8
8476,30.0
8479,8.25
8481,30.0
8482,14.0
8483,30.0
8484,8.0
8485,4.363636363636363
8486,22.0
8487,19.5
8488,25.0
8489,4.5
8491,30.0
8492,15.0
8493,30.0
8494,21.333333333333332
8495,15.0
8497,8.0
8498,14.0
8499,4.5
8500,5.466666666666667
8502,6.545454545454546
8503,30.0
8505,30.0
8506,6.818181818181818
8507,5.0
8508,10.5
8510,9.666666666666666
8512,13.0
8513,17.333333333333332
8516,15.25
8517,13.0
8518,12.0
8520,23.0
8521,23.0
8523,12.0
8524,6.363636363636363
8526,17.0
8527,5.666666666666667
8528,30.0
8530,9.625
8531,24.0
8532,10.0
8533,7.0
8534,6.0
8535,5.75
8536,15.0
8537,4.0588235294117645
8538,7.0
8539,25.0
8540,24.0
8541,29.5
8542,6.333333333333333
8543,30.0
8544,7.0
8545,3.5
8546,21.0
8547,9.333333333333334
8548,10.666666666666666
8549,17.0
8550,14.0
8551,10.1
8552,10.166666666666666
8553,19.333333333333332
8555,14.25
8556,4.5
8557,0.0
8559,30.0
8560,3.6666666666666665
8561,20.0
8563,8.0
8564,8.0
8567,30.0
8568,4.0
8570,10.0
8571,3.0
8572,12.5
8573,30.0
8575,12.666666666666666
8576,18.0
8578,7.0
8579,0.0
8580,30.0
8581,15.0
8582,8.857142857142858
8583,6.333333333333333
8584,7.5
8585,0.0
8587,0.0
8588,11.8
8589,22.0
8590,0.0
8592,0.0
8593,30.0
8595,15.25
8596,30.0
8597,0.0
8599,7.0
8600,12.0
8601,3.5714285714285716
8602,8.0
8603,1.0
8605,16.0
8606,29.0
8608,9.0
8609,29.0
8610,9.0
8611,6.25
8615,30.0
8617,30.0
8619,30.0
8622,13.0
8623,1.5
8624,11.8
8625,6.6
8627,7.75
8630,6.0
8632,30.0
8634,17.5
8635,30.0
8636,7.0
8637,30.0
8638,0.0
8639,3.5
8640,6.0
8641,24.0
8644,13.0
8646,1.0
8648,14.0
8649,0.0
8650,10.571428571428571
8651,4.0
8652,5.0
8653,21.666666666666668
8655,4.5
8656,4.818181818181818
8657,7.2
8661,11.75
8662,2.8333333333333335
8663,2.0
8664,2.375
8665,10.5
8666,4.0
8667,24.0
8668,22.0
8671,9.833333333333334
8672,5.75
8677,10.0
8678,11.333333333333334
8679,7.5
8680,19.0
8684,6.0
8685,0.0
8687,2.6
8688,14.4
8689,16.0
8690,8.0
8692,8.0
8693,8.8
8694,2.0
8695,8.0
8696,15.5
8697,8.0
8703,1.0909090909090908
8704,20.0
8705,27.0
8706,6.0
8708,30.0
8711,11.0
8712,30.0
8713,6.0
8714,23.5
8715,20.666666666666668
8716,15.666666666666666
8719,14.0
8720,12.0
8721,11.333333333333334
8722,6.0
8723,1.5
8725,0.0
8726,10.0
8727,8.0
8729,0.0
8730,7.5
8734,30.0
8735,0.0
8736,2.6
8737,2.7777777777777777
8738,6.0
8739,8.2
8741,6.0
8742,4.5
8743,12.75
8744,19.5
8745,0.0
8746,5.0
8747,3.8
8748,2.0
8749,8.0
8750,20.0
8751,0.0
8752,21.0
8753,19.5
8754,0.0
8756,30.0
8758,18.5
8759,10.0
8760,16.0
8761,10.8
8763,6.833333333333333
8764,26.0
8765,8.4
8766,15.0
8768,7.0
8769,13.75
8770,4.333333333333333
8771,12.0
8775,0.0
8777,7.0
8778,13.5
8779,5.444444444444445
8780,7.0
8782,9.0
8784,15.0
8785,6.666666666666667
8786,10.5
8787,13.666666666666666
8788,1.0
8789,9.0
8790,12.5
8791,11.0
8792,11.5
8793,30.0
8794,30.0
8797,23.0
8800,30.0
8803,8.181818181818182
8804,9.0
8805,4.25
8806,3.6
8807,7.0
8809,30.0
8810,8.666666666666666
8811,18.0
8812,4.666666666666667
8813,2.0
8814,2.0
8816,5.8
8817,8.6
8818,10.5
8819,1.5
8821,10.0
8825,18.0
8826,30.0
8829,19.666666666666668
8830,0.0
8831,21.5
8832,2.888888888888889
8833,8.666666666666666
8834,28.0
8835,30.0
8836,3.0
8837,0.0
8838,30.0
8840,8.0
8841,5.666666666666667
8842,8.0
8843,4.444444444444445
8844,3.5
8845,25.0
8846,7.5
8847,19.0
8848,21.0
8849,10.5
8850,0.0
8851,0.0
8852,13.333333333333334
8853,11.5
8854,22.5
8855,8.833333333333334
8856,14.666666666666666
8857,3.0
8858,29.0
8859,13.0
8860,13.5
8864,0.0
8865,20.0
8867,16.0
8868,9.5
8870,6.0
8871,13.8
8872,30.0
8873,11.75
8875,12.0
8876,0.0
8877,30.0
8880,1.3333333333333333
8882,24.5
8884,16.25
8885,15.0
8886,19.0
8887,13.166666666666666
8888,10.333333333333334
8889,16.25
8890,29.0
8891,23.0
8892,3.5
8894,5.0
8895,30.0
8896,4.333333333333333
8897,0.0
8899,10.0
8900,0.0
8903,12.0
8904,13.5
8905,0.0
8906,11.2
8907,24.0
8908,23.666666666666668
8909,2.0
8910,7.0
8911,20.0
8913,30.0
8914,9.714285714285714
8915,6.666666666666667
8916,14.0
8918,7.0
8919,3.5
8920,8.0
8921,20.0
8923,27.5
8924,8.4
8925,7.0
8926,17.0
8927,19.333333333333332
8928,2.5
8929,11.333333333333334
8930,10.0
8931,17.333333333333332
8932,18.333333333333332
8934,4.0
8935,30.0
8936,30.0
8937,24.0
8938,30.0
8939,2.5
8940,30.0
8941,1.6666666666666667
8943,4.0
8944,12.2
8946,9.857142857142858
8947,20.0
8948,4.0
8949,22.0
8951,30.0
8952,6.5
8953,6.0
8954,0.0
8955,0.0
8956,0.0
